,giants_wins,giants_losses,giants_ties,giants_num_events,temp,sharks_wins,sharks_losses,sharks_ties,sharks_num_events,raiders_wins,raiders_losses,raiders_ties,raiders_num_events,warriors_wins,warriors_losses,warriors_ties,warriors_num_events,49ers_wins,49ers_losses,49ers_ties,49ers_num_events,athletics_wins,athletics_losses,athletics_ties,athletics_num_events,num_events,sum_wins,sum_losses,sports_composite,p_win,p_loss,sum_streak,sum_loss_streak,giants_streak,giants_loss_streak,sharks_streak,sharks_loss_streak,raiders_streak,raiders_loss_streak,warriors_streak,warriors_loss_streak,49ers_streak,49ers_loss_streak,athletics_streak,athletics_loss_streak,date,giants_pe,sharks_pe,raiders_pe,warriors_pe,49ers_pe,athletics_pe,sum_pe,sum_pe_with_na,mean_pe
2013-08-27,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2013-08-27,0.581904530611,0.0,0.0,0.0,0.0,0.509886110069,1.09179064068,1.09179064068,0.54589532034
2013-08-28,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013-08-28,-0.47628592245,0.0,0.0,0.0,0.0,0.458897499062,-0.017388423388,-0.017388423388,-0.008694211694
2013-08-29,,,,,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013-08-29,0.0,0.0,0.0,0.0,0.0,-0.586992250844,-0.586992250844,-0.586992250844,-0.586992250844
2013-08-30,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013-08-30,0.571342669795,0.0,0.0,0.0,0.0,0.47170697424,1.04304964404,1.04304964404,0.521524822018
2013-08-31,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2013-08-31,-0.485791597185,0.0,0.0,0.0,0.0,0.424536276816,-0.0612553203683,-0.0612553203683,-0.0306276601842
2013-09-01,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013-09-01,0.562787562534,0.0,0.0,0.0,0.0,0.382082649135,0.944870211669,0.944870211669,0.472435105834
2013-09-02,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2013-09-02,-0.49349119372,0.0,0.0,0.0,0.0,0.343874384221,-0.149616809498,-0.149616809498,-0.0748084047492
2013-09-03,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,2,0.0,2.0,-2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013-09-03,-0.444142074348,0.0,0.0,0.0,0.0,-0.690513054201,-1.13465512855,-1.13465512855,-0.567327564274
2013-09-04,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013-09-04,0.600272133087,0.0,0.0,0.0,0.0,0.378538251219,0.978810384306,0.978810384306,0.489405192153
2013-09-05,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,2,0.0,2.0,-2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013-09-05,-0.459755080222,0.0,0.0,0.0,0.0,-0.659315573903,-1.11907065412,-1.11907065412,-0.559535327062
2013-09-06,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013-09-06,0.586220427801,0.0,0.0,0.0,0.0,0.406615983488,0.992836411288,0.992836411288,0.496418205644
2013-09-07,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2013-09-07,-0.47240161498,0.0,0.0,0.0,0.0,0.365954385139,-0.106447229841,-0.106447229841,-0.0532236149203
2013-09-08,1.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,3.0,1.0,2.0,0.75,0.25,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2013-09-08,0.574838546518,0.0,-0.5,0.0,0.5,0.329358946625,0.904197493143,0.904197493143,0.226049373286
2013-09-09,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2013-09-09,0.517354691867,0.0,0.0,0.0,0.0,0.0,0.517354691867,0.517354691867,0.517354691867
2013-09-10,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,2,0.0,2.0,-2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2013-09-10,-0.53438077732,0.0,0.0,0.0,0.0,-0.703576948038,-1.23795772536,-1.23795772536,-0.618978862679
2013-09-11,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-09-11,0.519057300412,0.0,0.0,0.0,0.0,0.366780746766,0.885838047178,0.885838047178,0.442919023589
2013-09-12,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2013-09-12,-0.532848429629,0.0,0.0,0.0,0.0,0.33010267209,-0.20274575754,-0.20274575754,-0.10137287877
2013-09-13,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2013-09-13,0.520436413334,0.0,0.0,0.0,0.0,0.297092404881,0.817528818214,0.817528818214,0.408764409107
2013-09-14,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,2013-09-14,0.468392772,0.0,0.0,0.0,0.0,0.267383164393,0.735775936393,0.735775936393,0.367887968196
2013-09-15,1.0,0.0,0.0,1.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4,3.0,1.0,2.0,0.75,0.25,9.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2013-09-15,0.4215534948,0.0,0.55,0.0,-0.55,0.240644847953,0.662198342754,0.662198342754,0.165549585688
2013-09-16,,,,,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2013-09-16,0.0,0.0,0.0,0.0,0.0,-0.783419636842,-0.783419636842,-0.783419636842,-0.783419636842
2013-09-17,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2013-09-17,0.37939814532,0.0,0.0,0.0,0.0,0.294922326842,0.674320472162,0.674320472162,0.337160236081
2013-09-18,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,2,0.0,2.0,-2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2013-09-18,-0.658541669212,0.0,0.0,0.0,0.0,-0.734569905842,-1.39311157505,-1.39311157505,-0.696555787527
2013-09-19,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2013-09-19,0.407312497709,0.0,0.0,0.0,0.0,0.338887084742,0.746199582452,0.746199582452,0.373099791226
2013-09-20,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2013-09-20,-0.633418752062,0.0,0.0,0.0,0.0,0.304998376268,-0.328420375794,-0.328420375794,-0.164210187897
2013-09-21,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,4.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2013-09-21,-0.570076876855,0.0,0.0,0.0,0.0,0.274498538641,-0.295578338214,-0.295578338214,-0.147789169107
2013-09-22,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3,2.0,1.0,1.0,0.666666666667,0.333333333333,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2013-09-22,0.48693081083,0.0,0.0,0.0,-0.495,0.247048684777,0.238979495607,0.238979495607,0.0796598318691
2013-09-23,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1.0,0.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,2013-09-23,0.0,0.0,-0.505,0.0,0.0,0.222343816299,-0.282656183701,-0.282656183701,-0.14132809185
2013-09-24,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,2,0.0,2.0,-2.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2013-09-24,-0.561762270253,0.0,0.0,0.0,0.0,-0.799890565331,-1.36165283558,-1.36165283558,-0.680826417792
2013-09-25,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2013-09-25,0.494413956772,0.0,0.0,0.0,0.0,-0.719901508798,-0.225487552025,-0.225487552025,-0.112743776013
2013-09-26,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2013-09-26,0.444972561095,0.0,0.0,0.0,0.5545,0.0,0.999472561095,0.999472561095,0.499736280548
2013-09-27,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-09-27,0.400475304986,0.0,0.0,0.0,0.0,0.352088642082,0.752563947068,0.752563947068,0.376281973534
2013-09-28,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,2,0.0,2.0,-2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2013-09-28,-0.639572225513,0.0,0.0,0.0,0.0,-0.683120222126,-1.32269244764,-1.32269244764,-0.661346223819
2013-09-29,1.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,1.0,0.0,0.0,1.0,3,2.0,1.0,1.0,0.666666666667,0.333333333333,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-09-29,0.424384997038,0.0,-0.4545,0.0,0.0,0.385191800087,0.355076797125,0.355076797125,0.118358932375
2013-09-30,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-01,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-02,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-03,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-10-03,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5
2013-10-04,,,,,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1,0.0,1.0,-1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2013-10-04,0.0,0.0,0.0,0.0,0.0,-0.653327379922,-0.653327379922,-0.653327379922,-0.653327379922
2013-10-05,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2,2.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-10-05,0.0,0.45,0.0,0.0,0.0,0.41200535807,0.86200535807,0.86200535807,0.431002679035
2013-10-06,,,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2013-10-06,0.0,0.0,0.59095,0.0,0.49905,0.0,1.09,1.09,0.545
2013-10-07,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2013-10-07,0.0,0.0,0.0,0.0,0.0,0.370804822263,0.370804822263,0.370804822263,0.370804822263
2013-10-08,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,6.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2013-10-08,0.0,0.405,0.0,0.0,0.0,-0.666275659963,-0.261275659963,-0.261275659963,-0.130637829982
2013-10-09,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,6.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2013-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-10,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,2,1.0,1.0,0.0,0.5,0.5,7.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2013-10-10,0.0,0.3645,0.0,0.0,0.0,-0.599648093967,-0.235148093967,-0.235148093967,-0.117574046983
2013-10-11,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,7.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2013-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-12,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2013-10-12,0.0,0.32805,0.0,0.0,0.0,0.0,0.32805,0.32805,0.32805
2013-10-13,,,,,0.0,,,,,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,8.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-10-13,0.0,0.0,-0.468145,0.0,0.449145,0.0,-0.019,-0.019,-0.0095
2013-10-14,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,8.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-15,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-10-15,0.0,0.295245,0.0,0.0,0.0,0.0,0.295245,0.295245,0.295245
2013-10-16,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,9.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-17,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-10-17,0.0,-0.7342795,0.0,0.0,0.0,0.0,-0.7342795,-0.7342795,-0.7342795
2013-10-18,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-19,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-10-19,0.0,0.33914845,0.0,0.0,0.0,0.0,0.33914845,0.33914845,0.33914845
2013-10-20,,,,,0.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-20,0.0,0.0,0.0,0.0,0.4042305,0.0,0.4042305,0.4042305,0.4042305
2013-10-21,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-21,0.0,0.305233605,0.0,0.0,0.0,0.0,0.305233605,0.305233605,0.305233605
2013-10-22,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-23,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-24,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-24,0.0,-0.7252897555,0.0,0.0,0.0,0.0,-0.7252897555,-0.7252897555,-0.7252897555
2013-10-25,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-26,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-10-26,0.0,0.34723922005,0.0,0.0,0.0,0.0,0.34723922005,0.34723922005,0.34723922005
2013-10-27,,,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,3,3.0,0.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2013-10-27,0.0,0.312515298045,0.5786695,0.0,0.36380745,0.0,1.25499224805,1.25499224805,0.418330749348
